qc_code,Id,LotFrontage,LotArea,BldgType,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice,Qual,Cond,Age
97195160,train_2710,69,2289,1Fam,1,0,6,1954,1090,2,GasA,Y,1484,0,2008,155391.0029232,6B,7B,54
97195160,train_2924,78,13907,1Fam,2,1,8,1954,832,2,GasA,Y,1108,0,2009,133846.533485287,6B,7B,55
97195160,train_3598,,11700,Duplex,2,0,7,1954,1148,3,GasA,Y,1159,0,2009,140068.367005755,6B,7B,55
97195160,train_7052,80,10029,1Fam,2,1,6,1954,588,2,GasA,Y,1349,0,2006,152762.265991633,6B,7B,52
97195160,train_8209,35,7024,1Fam,1,0,7,1954,1541,4,GasA,Y,2236,0,2006,206692.220140816,6B,7B,52
97195160,train_8614,74,9750,1Fam,2,1,5,1954,440,1,GasA,Y,848,0,2007,139745.59994253,6B,7B,53
97195160,train_8763,88,9200,1Fam,1,0,8,1954,793,2,GasA,Y,1826,0,2009,142256.895179551,6B,7B,55
97195160,test_1196,96,8500,1Fam,0,0,7,1954,755,2,GasA,Y,1236,0,2006,,6B,7B,52
97195160,test_1463,65,3675,TwnhsE,2,1,7,1954,1266,3,GasA,Y,1567,0,2007,,6B,7B,53
97195160,test_2315,74,11250,1Fam,1,0,8,1954,1566,3,GasA,Y,1869,0,2008,,6B,7B,54
97195160,train_3149,75,11924,1Fam,1,0,5,1955,3094,4,GasA,Y,800,0,2009,193551.777175683,6B,7B,54
97195160,train_3158,73,8544,1Fam,1,0,11,1955,689,3,GasA,Y,2332,0,2008,194178.365316092,6B,7B,53
97195160,train_3305,34,10920,TwnhsE,1,0,8,1955,1517,2,GasA,N,1456,0,2007,173970.38834193,6B,7B,52
97195160,test_691,,9170,1Fam,2,0,6,1955,924,3,GasA,Y,2365,0,2009,,6B,7B,54
97195160,test_1554,60,14331,1Fam,1,0,8,1955,768,3,GasA,Y,1679,0,2007,,6B,7B,52
97195160,test_2046,60,9600,1Fam,1,0,5,1955,996,2,GasA,Y,2060,0,2009,,6B,7B,54
97195160,test_2258,80,2117,1Fam,1,1,6,1955,1099,3,GasA,Y,1533,0,2010,,6B,7B,55
97195160,train_5427,60,21000,1Fam,1,1,7,1956,928,4,GasA,Y,1529,0,2006,157048.514888373,6B,7B,50
97195160,train_5613,47,14762,1Fam,2,0,6,1956,1086,3,GasA,Y,1505,0,2006,192806.4601829,6B,7B,50
97195160,train_6433,,7820,1Fam,2,0,8,1956,1208,3,GasA,Y,1218,0,2008,137004.498630122,6B,7B,52
97195160,train_6999,83,9000,1Fam,2,0,6,1956,1032,3,GasA,Y,1365,0,2008,178315.749177902,6B,7B,52
97195160,train_1150,,9600,1Fam,2,0,8,1957,1114,3,GasA,Y,1728,0,2006,187053.924677701,6B,7B,49
97195160,train_2073,71,11900,1Fam,2,0,7,1957,1314,3,GasA,Y,1947,0,2007,173276.638600888,6B,7B,50
97195160,train_9219,72,8633,Duplex,2,1,11,1957,3206,3,GasA,Y,1632,0,2007,254159.762514789,6B,7B,50
97195160,test_1587,,9920,1Fam,2,1,8,1957,880,2,GasA,Y,2229,0,2007,,6B,7B,50
97195160,test_2274,55,8125,1Fam,1,1,6,1957,1030,2,GasA,Y,1258,0,2008,,6B,7B,51
97195160,test_2647,121,6204,1Fam,2,0,6,1957,540,2,GasA,Y,1670,0,2009,,6B,7B,52
97195160,train_1549,91,8320,1Fam,2,1,8,1958,1117,3,GasA,N,767,0,2007,118775.311782762,6B,7B,49
97195160,train_3740,51,10800,1Fam,2,1,6,1958,1304,3,GasA,N,894,0,2007,113040.966729669,6B,7B,49
97195160,train_4180,55,2572,TwnhsE,2,0,8,1958,918,4,GasA,Y,1360,0,2009,147591.300987354,6B,7B,51
97195160,train_6689,,7560,1Fam,2,0,8,1958,960,1,GasA,Y,1041,0,2007,152461.134579935,6B,7B,49
97195160,train_7021,88,9000,1Fam,1,0,8,1958,1237,2,GasA,Y,1291,0,2006,182024.380178614,6B,7B,48
97195160,test_1094,60,8924,1Fam,2,1,4,1958,1070,3,GasA,Y,1100,0,2008,,6B,7B,50
97195160,test_2836,77,6000,1Fam,1,0,6,1958,1602,3,GasA,Y,1629,0,2010,,6B,7B,52
97195160,test_3498,48,7000,1Fam,2,0,6,1958,1383,3,GasA,Y,1426,0,2007,,6B,7B,49
97195160,train_1254,67,17104,1Fam,2,0,7,1959,864,3,GasA,Y,1689,0,2006,152775.073891691,6B,7B,47
97195160,train_2586,64,13125,1Fam,1,1,7,1959,190,1,GasA,Y,2035,0,2006,168997.205017917,6B,7B,47
97195160,test_1727,43,9430,1Fam,1,0,7,1959,755,4,GasA,Y,1056,0,2009,,6B,7B,50
97195160,test_3141,,12493,Duplex,2,0,7,1959,807,2,GasA,Y,1126,0,2009,,6B,7B,50
97195160,test_4781,114,7658,1Fam,2,1,7,1959,1073,2,GasA,Y,1056,0,2009,,6B,7B,50
97195160,train_75,75,13688,1Fam,1,0,7,1960,1314,2,GasA,Y,1691,0,2010,144980.614708254,6B,7B,50
97195160,train_701,103,4251,1Fam,1,0,7,1960,624,3,GasA,Y,1959,0,2010,147943.49100462,6B,7B,50
97195160,train_3656,,13651,1Fam,1,0,8,1960,1848,2,GasA,Y,1073,0,2010,185021.222333605,6B,7B,50
97195160,train_6052,,13300,1Fam,2,0,6,1960,925,4,GasA,N,1080,0,2008,90345.5118932837,6B,7B,48
97195160,train_7973,,8536,1Fam,1,0,8,1960,611,3,GasA,Y,1801,0,2007,177155.080862272,6B,7B,47
97195160,test_242,,2665,1Fam,0,0,7,1960,1362,2,GasA,Y,1092,0,2007,,6B,7B,47
97195160,test_2689,21,14587,1Fam,2,1,8,1960,1698,3,GasA,Y,1396,0,2010,,6B,7B,50
97195160,test_2770,68,16669,1Fam,2,0,5,1960,1442,3,GasA,Y,987,0,2007,,6B,7B,47
97195160,test_3712,66,9900,1Fam,1,0,5,1960,896,4,GasA,Y,1436,0,2008,,6B,7B,48
97195160,test_3958,,8121,1Fam,3,0,6,1960,483,2,GasA,Y,1375,0,2006,,6B,7B,46
97195160,test_4038,92,8472,1Fam,1,0,5,1960,876,2,GasA,Y,1640,0,2007,,6B,7B,47
97195160,train_1991,65,11316,Duplex,1,0,7,1961,1188,5,GasA,N,1436,0,2010,147055.821719025,6B,7B,49
97195160,train_3589,70,11606,1Fam,1,0,11,1961,780,3,GasA,Y,1953,0,2007,185158.284015688,6B,7B,46
97195160,train_5151,128,9600,1Fam,1,1,8,1961,1121,4,GasA,Y,1441,0,2010,159038.17105493,6B,7B,49
97195160,train_6545,80,8740,1Fam,2,0,10,1961,1063,3,GasA,Y,1440,0,2010,194389.693350665,6B,7B,49
97195160,train_7548,85,8410,1Fam,2,1,6,1961,1704,3,GasA,Y,1369,0,2009,156551.316516667,6B,7B,48
97195160,train_7567,70,8880,2fmCon,1,0,6,1961,864,1,GasA,Y,1577,0,2008,116882.312099633,6B,7B,47
97195160,test_4290,,12243,1Fam,1,1,7,1961,630,3,GasA,Y,1004,0,2009,,6B,7B,48
97195160,train_7898,80,7820,1Fam,2,1,8,1962,1067,3,GasA,Y,1842,0,2008,211333.669153924,6B,7B,46
97195160,train_8268,75,3230,1Fam,2,0,6,1962,1092,2,GasA,Y,2320,0,2007,172359.539470486,6B,7B,45
97195160,test_3522,107,4608,Duplex,1,1,6,1962,710,3,GasA,Y,1152,0,2007,,6B,7B,45
97195160,train_2931,60,10437,1Fam,2,0,7,1963,1264,3,GasA,Y,1287,0,2006,145115.437673291,6B,7B,43
97195160,train_3010,,8160,1Fam,2,1,4,1963,1453,2,GasA,Y,1986,0,2008,182326.458092609,6B,7B,45
97195160,test_1298,60,10386,1Fam,2,0,5,1963,1517,2,GasA,Y,1057,0,2008,,6B,7B,45
97195160,train_4092,78,11888,Duplex,3,0,10,1964,0,2,GasA,Y,912,0,2008,123582.362855879,6B,7B,44
97195160,train_8076,,11428,1Fam,2,0,7,1964,808,4,GasA,Y,894,0,2006,142376.419872041,6B,7B,42
97195160,train_8263,50,9187,1Fam,2,0,8,1964,1728,3,GasA,Y,1277,0,2008,205618.70621594,6B,7B,44
97195160,train_8443,50,10159,Duplex,1,0,7,1964,1926,4,GasA,Y,987,0,2006,127429.382370369,6B,7B,42
97195160,train_9906,98,11478,1Fam,2,1,6,1964,793,3,GasA,Y,1121,0,2006,161943.564873657,6B,7B,42
97195160,test_4299,43,16647,1Fam,2,1,5,1964,1494,3,GasA,Y,1616,0,2006,,6B,7B,42
97195160,train_1263,50,8990,1Fam,1,0,5,1965,994,2,GasA,Y,1096,0,2008,108789.285780491,6B,7B,43
97195160,train_1309,32,6000,1Fam,2,0,5,1965,1144,3,GasA,Y,928,0,2007,134185.957558821,6B,7B,42
97195160,train_2695,60,10594,1Fam,1,0,6,1965,948,3,GasA,Y,1340,0,2008,170240.386867561,6B,7B,43
97195160,train_5411,110,10356,Twnhs,1,1,7,1965,864,2,GasA,Y,1218,0,2008,141537.574791456,6B,7B,43
97195160,train_6733,50,11717,1Fam,2,0,7,1965,882,3,GasA,Y,1214,0,2007,153205.955961734,6B,7B,42
97195160,train_6853,36,10918,1Fam,3,1,14,1965,1126,4,GasA,Y,958,0,2006,119645.281468231,6B,7B,41
97195160,train_8204,75,7200,Twnhs,1,0,7,1965,1078,3,GasA,Y,1670,0,2008,156295.368872482,6B,7B,43
97195160,train_8839,75,6270,1Fam,1,1,4,1965,864,2,GasA,Y,1682,0,2009,140518.177160588,6B,7B,44
97195160,test_535,80,6792,1Fam,2,1,6,1965,972,1,GasA,Y,1073,0,2010,,6B,7B,45
97195160,test_3660,52,4224,1Fam,2,1,5,1965,1800,3,GasA,Y,1560,0,2007,,6B,7B,42
97195160,test_4046,47,9900,1Fam,2,0,4,1965,912,2,GasA,Y,1895,0,2007,,6B,7B,42
97195160,train_356,65,8712,1Fam,1,1,6,1966,1136,2,GasA,Y,2084,0,2008,187565.740910868,6B,7B,42
97195160,train_5497,144,9020,1Fam,2,1,8,1966,1268,1,GasA,Y,1099,0,2008,171576.584727246,6B,7B,42
97195160,train_7182,110,7795,1Fam,1,0,6,1966,1408,3,GasA,Y,848,0,2008,150647.547867123,6B,7B,42
97195160,test_1882,,10264,1Fam,2,0,5,1966,650,4,GasA,Y,1284,0,2009,,6B,7B,43
97195160,test_2363,75,6000,Twnhs,1,0,5,1966,1505,3,GasA,Y,630,0,2008,,6B,7B,42
97195160,test_4813,50,13501,1Fam,2,1,6,1966,1844,2,GasA,Y,1614,0,2010,,6B,7B,44
97195160,train_2245,70,8400,1Fam,2,0,8,1967,1040,3,GasA,Y,2320,0,2007,213052.629432959,6B,7B,40
97195160,train_6410,79,9100,1Fam,2,0,6,1967,1606,2,GasA,Y,952,0,2008,176651.973210188,6B,7B,41
97195160,train_8532,70,17423,1Fam,1,0,5,1967,721,4,GasA,Y,1430,0,2006,134834.8296505,6B,7B,39
97195160,train_9022,85,8004,1Fam,1,1,8,1967,0,1,GasA,Y,1216,0,2007,112376.18380775,6B,7B,40
97195160,train_9072,30,7420,1Fam,2,1,7,1967,1314,3,GasA,Y,630,0,2007,142353.276850545,6B,7B,40
97195160,train_410,24,7630,1Fam,2,0,5,1968,783,2,GasA,Y,1824,0,2008,152209.575704718,6B,7B,40
97195160,train_2355,74,10880,TwnhsE,2,0,6,1968,969,2,GasA,Y,2132,0,2010,182328.005327552,6B,7B,42
97195160,train_2395,60,1680,1Fam,1,1,8,1968,1728,2,GasA,Y,1501,0,2007,174700.515511081,6B,7B,39
97195160,train_5592,,1950,1Fam,2,1,7,1968,530,4,GasA,Y,999,0,2008,97777.0469123696,6B,7B,40
97195160,train_6350,60,10769,1Fam,1,0,6,1968,680,3,GasA,Y,1511,0,2007,152427.267337893,6B,7B,39
97195160,train_9626,80,10150,1Fam,1,0,6,1968,853,6,GasA,Y,2229,0,2007,153969.425903841,6B,7B,39
97195160,test_3682,90,11999,1Fam,2,1,4,1968,742,3,GasA,Y,1548,0,2009,,6B,7B,41
97195160,test_4685,75,1680,1Fam,1,0,6,1968,1713,3,GasA,Y,1721,0,2008,,6B,7B,40
97195160,test_4805,,12640,1Fam,2,0,6,1968,1593,2,GasA,Y,480,0,2007,,6B,7B,39
97195160,train_2652,,7420,1Fam,2,1,6,1969,1281,3,GasA,Y,1327,0,2009,186574.913552015,6B,7B,40
97195160,train_7713,50,14536,1Fam,2,0,6,1969,1383,3,GasA,Y,1324,0,2008,181242.66771845,6B,7B,39
97195160,test_281,,5330,1Fam,2,0,7,1969,528,6,GasA,Y,1750,0,2006,,6B,7B,37
97195160,train_3325,,7128,TwnhsE,2,0,6,1970,1008,3,GasA,Y,1466,0,2010,162846.737760744,6B,7B,40
97195160,train_4100,51,7758,1Fam,2,0,8,1970,864,2,GasA,Y,958,0,2010,113551.419374431,6B,7B,40
97195160,train_7557,64,10778,1Fam,2,0,5,1970,804,3,GasA,Y,2285,0,2008,204961.597184287,6B,7B,38
97195160,test_4950,86,12122,1Fam,2,0,6,1970,1195,2,GasA,Y,1959,0,2010,,6B,7B,40
97195160,train_186,75,11988,1Fam,2,0,8,1971,1010,2,GasA,Y,1936,0,2009,176497.10891568,6B,7B,38
97195160,train_2003,65,12122,1Fam,2,1,6,1971,735,4,GasA,Y,1223,0,2008,158626.568017095,6B,7B,37
97195160,train_3402,72,8640,TwnhsE,1,1,6,1971,1039,2,GasA,Y,1442,0,2010,188481.446860796,6B,7B,39
97195160,train_4939,50,8100,1Fam,1,1,10,1971,858,3,GasA,Y,1541,0,2009,176146.202681116,6B,7B,38
97195160,train_5627,79,12640,TwnhsE,1,0,6,1971,1713,3,GasA,Y,2295,0,2008,242669.996503361,6B,7B,37
97195160,train_5889,75,10141,1Fam,1,0,4,1971,930,4,GasA,Y,1131,0,2009,134354.879876749,6B,7B,38
97195160,test_1610,,9000,1Fam,2,0,8,1971,870,3,GasA,Y,2614,0,2008,,6B,7B,37
97195160,test_4284,51,4712,1Fam,1,1,5,1971,654,3,GasA,Y,803,0,2008,,6B,7B,37
97195160,test_4838,71,10150,1Fam,1,1,4,1971,1116,3,GasA,Y,1752,0,2009,,6B,7B,38
97195160,train_820,74,13688,1Fam,2,1,6,1972,788,3,GasA,Y,1502,0,2007,125477.246986999,6B,7B,35
97195160,train_4257,21,13869,Twnhs,2,0,7,1972,1593,2,GasA,Y,1344,0,2009,214932.714379613,6B,7B,37
97195160,train_5625,93,7244,1Fam,2,0,7,1972,1494,4,GasA,Y,1626,0,2008,210117.853060059,6B,7B,36
97195160,train_5857,80,10628,1Fam,1,0,5,1972,1272,2,GasA,Y,1472,0,2006,155043.843295415,6B,7B,34
97195160,test_906,78,14154,2fmCon,2,1,6,1972,1482,3,GasA,Y,964,0,2006,,6B,7B,34
97195160,test_1342,50,11478,1Fam,2,0,6,1972,756,3,GasA,Y,1718,0,2009,,6B,7B,37
97195160,test_2333,105,3230,1Fam,0,0,5,1972,1522,3,GasA,Y,1960,0,2006,,6B,7B,34
97195160,test_3800,34,11457,1Fam,2,1,5,1972,1386,4,GasA,Y,848,0,2007,,6B,7B,35
97195160,train_3455,59,5105,1Fam,1,1,5,1973,0,2,GasA,Y,1324,648,2009,153417.260447106,6B,7B,36
97195160,train_4479,63,12137,1Fam,2,0,6,1973,731,3,GasA,Y,1269,0,2006,114538.500891143,6B,7B,33
97195160,train_6469,70,8000,1Fam,2,0,9,1973,1386,3,GasA,Y,1337,0,2008,181327.623412449,6B,7B,35
97195160,train_9918,63,11457,1Fam,1,0,10,1973,832,3,GasA,Y,925,0,2007,135298.366830136,6B,7B,34
97195160,train_6981,59,8125,1Fam,2,0,9,1974,728,1,GasA,N,1576,0,2008,151511.067075355,6B,7B,34
97195160,test_266,60,17600,1Fam,2,0,7,1975,1930,3,GasA,N,1498,0,2006,,6B,7B,31
97195160,test_2327,85,7599,1Fam,1,0,7,1975,1518,2,GasA,Y,864,0,2009,,6B,7B,34
97195160,test_4063,,4800,1Fam,1,0,6,1975,1040,4,GasA,Y,901,0,2009,,6B,7B,34
97195160,train_663,80,5520,1Fam,1,0,12,1976,1604,4,GasA,Y,1077,0,2010,150707.60616187,6B,7B,34
97195160,train_1329,71,2289,1Fam,1,0,8,1976,1670,2,GasA,Y,1577,0,2007,167707.76600324,6B,7B,31
97195160,train_1330,80,5684,1Fam,1,0,7,1976,1040,3,GasA,Y,901,0,2009,89362.6654875299,6B,7B,33
97195160,train_2115,45,7018,Twnhs,1,0,8,1976,0,3,GasA,Y,1080,0,2009,129911.280062929,6B,7B,33
97195160,train_3040,67,7153,1Fam,2,0,7,1976,971,3,GasA,Y,3194,0,2009,166403.864102982,6B,7B,33
97195160,train_3188,80,4388,1Fam,1,0,8,1976,945,3,GasA,Y,1489,0,2009,161057.549738399,6B,7B,33
97195160,train_3634,55,9800,1Fam,2,1,8,1976,1374,3,GasA,Y,752,0,2009,145118.884354019,6B,7B,33
97195160,train_4029,40,21453,TwnhsE,1,1,5,1976,1650,3,GasA,Y,2554,0,2007,204700.629051167,6B,7B,31
97195160,train_6741,90,9248,1Fam,1,0,6,1976,1113,3,GasA,Y,1494,0,2007,191752.39491214,6B,7B,31
97195160,train_7243,70,5330,TwnhsE,2,1,10,1976,1281,4,GasA,Y,764,0,2006,152230.844623464,6B,7B,30
97195160,train_7795,80,4282,TwnhsE,2,1,6,1976,1362,3,GasA,Y,2296,0,2006,211902.393871476,6B,7B,30
97195160,train_8488,69,14006,1Fam,2,1,5,1976,440,3,GasA,Y,955,0,2008,126596.500386596,6B,7B,32
97195160,train_9190,,10920,1Fam,2,0,7,1976,1117,1,GasA,Y,1080,0,2008,134134.140533215,6B,7B,32
97195160,train_9203,68,70761,1Fam,1,0,7,1976,596,2,GasA,Y,869,0,2008,163965.505606299,6B,7B,32
97195160,test_669,73,9017,1Fam,2,1,10,1976,1860,3,Grav,Y,858,0,2006,,6B,7B,30
97195160,test_3552,65,12227,1Fam,1,1,8,1976,1626,3,GasA,N,894,0,2008,,6B,7B,32
97195160,test_4594,,8520,1Fam,2,0,7,1976,1682,3,GasA,Y,1548,0,2007,,6B,7B,31
97195160,test_4617,100,3922,1Fam,2,0,6,1976,1176,4,GasA,Y,1742,0,2007,,6B,7B,31
97195160,test_4785,70,12800,Duplex,1,1,6,1976,1373,2,GasA,Y,480,0,2007,,6B,7B,31
97195160,train_940,75,11146,1Fam,1,1,4,1977,0,3,GasA,Y,990,0,2008,133271.676115794,6B,7B,31
97195160,train_1595,60,12358,1Fam,1,1,7,1977,458,3,GasA,Y,912,0,2009,112290.145684655,6B,7B,32
97195160,train_2971,64,8012,1Fam,2,0,6,1977,990,3,GasA,Y,1225,0,2007,163820.044143749,6B,7B,30
97195160,train_3606,78,9464,1Fam,1,0,6,1977,1766,3,GasA,N,1668,0,2007,179503.954177017,6B,7B,30
97195160,train_5424,90,9020,1Fam,1,0,5,1977,864,3,GasA,Y,1718,0,2008,159536.577948482,6B,7B,31
97195160,train_5669,73,9742,1Fam,2,0,6,1977,1391,4,GasA,Y,864,0,2006,177376.41603078,6B,7B,29
97195160,train_8635,70,9150,1Fam,2,0,7,1977,536,2,GasA,Y,1679,0,2008,137138.229741357,6B,7B,31
97195160,train_9916,44,4388,1Fam,1,1,8,1977,1258,3,GasA,Y,1850,0,2010,143169.193266652,6B,7B,33
97195160,test_93,34,28698,1Fam,2,1,6,1977,832,2,GasA,Y,858,0,2008,,6B,7B,31
97195160,test_431,60,9588,TwnhsE,1,0,6,1977,1869,3,GasA,Y,1535,0,2008,,6B,7B,31
97195160,test_501,,13891,1Fam,1,1,7,1977,816,3,GasA,Y,1422,0,2007,,6B,7B,30
97195160,test_1194,37,8640,1Fam,2,0,6,1977,636,3,GasA,Y,1200,0,2009,,6B,7B,32
97195160,test_3911,78,1936,1Fam,1,0,6,1977,928,3,GasA,Y,2192,0,2008,,6B,7B,31
97195160,test_4124,60,14154,1Fam,1,1,6,1977,1686,3,GasA,Y,1028,0,2008,,6B,7B,31
97195160,train_2680,96,5306,1Fam,2,0,6,1978,2223,2,GasA,Y,1489,0,2006,171812.348810317,6B,7B,28
97195160,train_7505,36,7180,1Fam,2,1,5,1978,0,4,GasA,Y,1200,0,2008,133108.065657115,6B,7B,30
97195160,test_3225,,8777,Twnhs,1,0,8,1978,1051,3,GasA,Y,2031,0,2009,,6B,7B,31
97195160,test_3459,50,13869,1Fam,2,0,6,1978,780,2,GasA,Y,1939,0,2009,,6B,7B,31
97195160,test_4095,21,8163,Duplex,1,0,6,1978,979,3,GasA,Y,694,0,2008,,6B,7B,30
97195160,train_3713,98,5232,1Fam,2,1,6,1979,1040,1,GasA,Y,2090,512,2009,183854.250483942,6B,7B,30
97195160,train_6031,57,5350,1Fam,2,0,8,1979,1479,3,GasA,N,912,0,2006,164459.556564585,6B,7B,27
97195160,train_9658,65,12205,1Fam,2,0,7,1979,1056,3,GasA,Y,1057,0,2010,151653.326393514,6B,7B,31
97195160,test_4793,51,215245,1Fam,1,1,6,1979,1595,4,GasA,Y,1734,0,2009,,6B,7B,30
97195160,train_74,65,4928,1Fam,1,0,6,1980,940,2,GasA,N,1640,0,2008,194929.093851921,6B,7B,28
97195160,train_1550,65,6768,1Fam,2,1,7,1980,650,2,GasA,Y,1924,0,2007,197291.385931554,6B,7B,27
97195160,train_2807,70,21750,1Fam,1,1,12,1980,941,2,GasA,N,864,0,2009,101680.754647878,6B,7B,29
97195160,train_4510,95,7200,1Fam,1,0,7,1980,1297,2,GasA,Y,1339,0,2007,200637.934543564,6B,7B,27
97195160,train_6311,85,17423,1Fam,1,0,11,1980,504,2,GasA,N,1344,0,2006,144510.511296906,6B,7B,26
97195160,test_3917,79,3230,1Fam,1,1,8,1980,824,2,GasA,Y,1411,0,2009,,6B,7B,29
97195160,test_11,51,10603,1Fam,2,0,9,1981,884,3,GasA,Y,1713,0,2008,,6B,7B,27
97195160,train_1338,91,8400,1Fam,2,1,7,1983,520,3,GasA,Y,1372,0,2010,158090.520903358,6B,7B,27
97195160,train_4745,,6762,1Fam,1,0,6,1983,793,4,GasA,Y,999,0,2009,171238.154933829,6B,7B,26
97195160,train_7381,,9120,1Fam,1,0,4,1983,1063,3,GasA,Y,747,0,2009,145717.860118621,6B,7B,26
97195160,train_8759,98,11096,1Fam,2,1,8,1983,660,2,GasA,Y,2270,0,2007,197497.804145646,6B,7B,24
97195160,test_974,,7945,1Fam,1,0,9,1983,1734,3,GasA,Y,1470,0,2010,,6B,7B,27
97195160,test_3445,,10625,1Fam,3,0,5,1983,864,2,GasA,Y,1116,0,2006,,6B,7B,23
97195160,train_6498,40,9360,1Fam,1,0,8,1984,860,4,GasA,Y,1686,0,2008,194674.771566646,6B,7B,24
97195160,test_3465,100,115149,1Fam,1,0,14,1984,1276,1,GasA,Y,1732,0,2006,,6B,7B,22
97195160,test_3642,60,11310,1Fam,2,1,10,1984,1040,4,GasA,Y,1040,0,2008,,6B,7B,24
97195160,test_4216,65,11184,1Fam,2,0,5,1984,1838,3,GasA,Y,2030,0,2007,,6B,7B,23
97195160,train_187,80,8410,1Fam,2,0,5,1986,1926,3,GasA,Y,1680,0,2009,189234.303144625,6B,7B,23
97195160,train_3570,85,7438,1Fam,1,1,6,1986,1237,3,GasA,Y,1812,0,2010,199007.485648706,6B,7B,24
97195160,test_3736,,4280,1Fam,1,1,8,1987,596,3,GasA,Y,1844,0,2007,,6B,7B,20
97195160,test_4409,65,10800,1Fam,2,0,5,1988,1069,3,GasA,Y,2192,0,2007,,6B,7B,19
97195160,train_5279,,13350,1Fam,2,0,6,1989,780,3,GasA,Y,1442,0,2009,175258.99777503,6B,7B,20
97195160,train_5662,48,7577,1Fam,2,0,5,1989,793,3,GasA,Y,1446,0,2010,197097.720324879,6B,7B,21
97195160,train_1149,118,11639,TwnhsE,1,0,6,1990,2078,2,GasA,N,1752,0,2010,215121.324665935,6B,7B,20
97195160,test_1549,71,16770,1Fam,1,1,10,1990,1125,1,GasA,Y,792,0,2006,,6B,7B,16
97195160,test_3784,114,12665,1Fam,2,0,6,1990,1468,3,GasA,Y,2259,0,2008,,6B,7B,18
97195160,test_4205,58,9200,Twnhs,1,0,5,1990,784,4,GasA,N,2035,0,2009,,6B,7B,19
97195160,train_2207,79,12099,1Fam,2,0,4,1991,0,3,GasA,Y,1392,0,2008,173305.526670412,6B,7B,17
97195160,train_3833,70,14115,1Fam,1,0,10,1992,660,3,GasA,Y,2945,0,2006,232505.110923607,6B,7B,14
97195160,train_5448,72,14948,1Fam,2,0,7,1992,795,3,GasA,Y,1389,0,2007,177905.922244217,6B,7B,15
97195160,train_7945,47,10624,1Fam,2,0,9,1992,1151,2,GasA,Y,1192,0,2007,192881.118866891,6B,7B,15
97195160,test_4259,65,70761,1Fam,3,0,5,1992,1324,2,GasA,Y,2364,0,2007,,6B,7B,15
97195160,test_4548,50,10382,1Fam,2,1,6,1992,1362,3,Grav,Y,1701,0,2010,,6B,7B,18
97195160,train_409,50,7590,2fmCon,2,0,7,1993,1188,3,GasA,Y,1915,0,2008,221218.623240959,6B,7B,15
97195160,train_781,50,7200,1Fam,2,1,7,1993,856,3,GasA,Y,1296,0,2006,177313.016014729,6B,7B,13
97195160,train_799,50,13478,1Fam,1,0,4,1993,1580,1,GasA,Y,1316,0,2007,176406.053210426,6B,7B,14
97195160,train_5822,,9945,1Fam,1,0,5,1993,1248,3,GasA,Y,1536,0,2009,193279.836621194,6B,7B,16
97195160,train_5849,,3982,1Fam,1,1,6,1993,2223,1,GasA,Y,894,0,2009,196502.360937432,6B,7B,16
97195160,train_6376,77,6762,TwnhsE,1,0,6,1993,789,3,GasA,Y,1498,0,2009,149028.747337503,6B,7B,16
97195160,train_6473,108,8475,1Fam,2,1,5,1993,1602,2,GasA,Y,1044,0,2007,199403.419254718,6B,7B,14
97195160,train_7503,21,10420,1Fam,2,1,7,1993,608,2,GasA,Y,1363,0,2006,172929.052677926,6B,7B,13
97195160,train_8017,65,10634,1Fam,2,1,6,1993,1442,4,GasA,Y,1362,0,2006,210635.495057473,6B,7B,13
97195160,test_1543,80,7200,1Fam,2,0,6,1993,1242,4,GasA,Y,1296,0,2007,,6B,7B,14
97195160,test_1769,50,10386,TwnhsE,2,1,7,1993,1417,2,GasA,Y,1086,0,2009,,6B,7B,16
97195160,test_2353,60,14536,1Fam,2,1,3,1993,720,2,GasA,Y,1252,0,2007,,6B,7B,14
97195160,test_3273,65,7399,1Fam,2,0,4,1993,1253,3,GasA,Y,1908,0,2008,,6B,7B,15
97195160,test_3721,65,8741,TwnhsE,2,1,9,1993,1383,2,GasA,Y,1362,0,2008,,6B,7B,15
97195160,test_4178,,7920,1Fam,2,0,9,1993,1127,3,GasA,Y,1296,0,2009,,6B,7B,16
97195160,train_3655,96,7200,1Fam,2,0,5,1994,1107,3,GasA,Y,1235,0,2009,179366.196028965,6B,7B,15
97195160,train_4237,,7685,1Fam,1,0,6,1994,1002,3,GasA,Y,1954,0,2010,181714.429657416,6B,7B,16
97195160,train_6560,120,9750,1Fam,1,1,5,1994,848,2,GasA,Y,1509,0,2007,172065.119553273,6B,7B,13
97195160,train_7258,88,45600,1Fam,1,0,5,1994,983,3,GasA,Y,773,0,2009,130816.184604432,6B,7B,15
97195160,train_9323,,10240,TwnhsE,2,0,8,1994,731,3,GasA,Y,1605,0,2009,169290.158178326,6B,7B,15
97195160,train_1283,84,17043,Twnhs,1,0,10,1995,840,3,GasA,Y,2473,0,2006,176525.310287166,6B,7B,11
97195160,train_1748,130,8450,1Fam,1,0,7,1995,672,4,GasA,Y,2138,0,2008,165125.615321751,6B,7B,13
97195160,train_1868,,7861,1Fam,2,1,6,1995,907,3,GasA,Y,864,0,2007,165105.690355585,6B,7B,12
